2650 3   2003.10999    
2651 2   1993.06995    
2652 3   2005.07996    
2653 2   1996.09998    
2654 3   2005.04004    
2655 2   1993.12000    
2656 3   2005.01001    
2657 2   1995.12000    
2658 3   2005.02002    
2659 2   1995.02002    
2660 3   2005.01001    
2661 2   0.00000000    
2662 3   2004.09998    
2663 2   1994.06006    
2664 3   2004.08997    
2665 5   2018.0
2666 3   2004.07996    
2667 2   1994.05005    
2668 3   2005.07996    
2669 2   1995.12000    
2670 3   2004.06006    
2671 2   1995.01001    
2672 3   2005.06006    
2673 2   1994.03003    
2674 3   2004.06006    
2675 2   1995.02002    
2676 3   2004.05005    
2677 2   1995.01001    
2678 3   2004.07996    
2679 2   1996.04004    
2680 3   2004.08997    
2681 2   1993.06006    
2682 3   2004.08997    
2683 2   1993.04004    
2684 3   2005.01001    
2685 2   1993.03003    
2686 3   2004.05005    
2687 2   1996.04004    
2688 3   2003.08997    
2689 2   1993.08997    
2690 3   2004.04004    
2691 2   1992.09998    
2692 3   2004.02002    
2693 2   1994.09998    
2694 3   2004.03003    
2695 2   1993.04004    
2696 3   2004.04004    
2697 2   1994.01001    
2698 3   2003.06006    
2699 2   1994.06006    
2700 3   2003.05005    
2701 2   1994.05005    
2702 3   2005.08997    
2703 2   1995.02002    
2704 3   2005.04004    
2705 2   1996.10999    
2706 3   2005.03003    
2707 2   1993.12000    
2708 3   2005.03003    
2709 2   1994.06995    
2710 3   2004.12000    
2711 2   1995.10999    
2712 3   2004.12000    
2713 2   1995.02002    
2714 3   2005.01001    
2715 2   1994.08997    
2716 3   2004.08997    
2717 2   1996.01001    
2718 3   2004.07996    
2719 2   1994.02002    
2720 3   2004.06006    
2721 2   1995.02002    
2722 3   2005.04004    
2723 3   2005.06995    
2724 3   2005.04004    
2725 2   1995.02002    
2726 3   2004.06006    
2727 2   0.00000000    
2728 3   2004.07996    
2729 2   1995.01001    
2730 3   2004.06995    
2731 2   1993.04004    
2732 3   2004.08997    
2733 2   0.00000000    
2734 3   2005.01001    
2735 2   0.00000000    
2736 3   2005.01001    
2737 2   0.00000000    
2738 3   2005.03003    
2739 2   1993.04004    
2740 3   2004.04004    
2741 2   1994.12000    
2742 3   2004.04004    
2743 2   1993.07996    
2744 3   2004.01001    
2745 2   1995.04004    
2746 3   2004.02002    
2747 2   1993.09998    
2748 3   2004.05005    
2749 2   1994.07996    
2750 3   2003.05005    
2751 2   1993.08997    
2752 3   2005.07996    
2753 2   1993.03003    
2754 3   2003.09998    
2755 2   1996.09998    
2756 3   2005.04004    
2757 3   2004.07996    
2758 3   2005.02002    
2759 2   1995.02002    
2760 3   2005.03003    
2761 2   1995.02002    
2762 3   2005.01001    
2763 3   2005.03003    
2764 3   2004.12000    
2765 2   1994.08997    
2766 3   2004.08997    
2767 2   1993.12000    
2768 3   2004.07996    
2769 3   2004.08997    
2770 3   2004.06006    
2771 2   1994.09998    
2772 3   2004.06006    
2773 5   2018.0
2774 3   2005.06006    
2775 3   2005.06995    
2776 3   2005.06995    
2777 2   1993.12000    
2778 3   2005.06995    
2779 2   1994.06006    
2780 3   2004.07996    
2781 3   2004.07996    
2782 3   2004.08997    
2783 2   1993.09998    
2784 3   2004.08997    
2785 2   1993.12000    
2786 3   2005.01001    
2787 3   2005.01001    
2788 3   2004.05005    
2789 2   1993.05005    
2790 3   2005.03003    
2791 2   1994.01001    
2792 3   2004.03003    
2793 3   2004.03003    
2794 3   2004.02002    
2795 2   1995.06006    
2796 3   2004.02002    
2797 2   1994.03003    
2798 3   2003.12000    
2799 3   2004.03003    
2800 3   2003.06006    
2801 2   1995.06006    
2802 3   2004.03003    
2803 2   1995.06995    
2804 3   2005.07996    
2805 3   2003.10999    
2806 3   2005.04004    
2807 2   1995.12000    
2808 3   2005.03003    
2809 2   1995.12000    
2810 3   2005.02002    
2811 5   2018.0
2812 3   2005.05005    
2813 2   1995.10999    
2814 3   2005.03003    
2815 2   1995.12000    
2816 3   2004.10999    
2817 2   1996.01001    
2818 3   2004.07996    
2819 2   1994.05005    
2820 3   2004.07996    
2821 2   1995.12000    
2822 3   2004.06995    
2823 2   1994.08997    
2824 3   2005.06995    
2825 2   1994.02002    
2826 3   2005.06995    
2827 2   0.00000000    
2828 3   2005.06995    
2829 2   1995.12000    
2830 3   2004.07996    
2831 2   1995.06006    
2832 3   2004.07996    
2833 2   1994.09998    
2834 3   2004.08997    
2835 2   0.00000000    
2836 3   2005.01001    
2837 2   0.00000000    
2838 3   2004.12000    
2839 2   0.00000000    
2840 3   2004.05005    
2841 2   0.00000000    
2842 3   2004.04004    
2843 2   0.00000000    
2844 3   2004.03003    
2845 2   1995.04004    
2846 3   2004.01001    
2847 2   1994.08997    
2848 3   2004.04004    
2849 2   1993.05005    
2850 3   2004.04004    
2851 2   1993.08997    
2852 3   2003.06006    
2853 2   1993.02002    
2854 3   2005.07996    
2855 2   1994.06995    
2856 3   2003.08997    
2857 2   1996.07996    
2858 3   2005.05005    
2859 2   1996.10999    
2860 3   2005.02002    
2861 2   1995.01001    
2862 3   2005.02002    
2863 2   1994.01001    
2864 3   2004.10999    
2865 2   1995.02002    
2866 3   2004.09998    
2867 2   1995.10999    
2868 3   2005.02002    
2869 2   1994.05005    
2870 3   2005.01001    
2871 2   1995.12000    
2872 3   2005.07996    
2873 2   1995.12000    
2874 3   2005.06995    
2875 2   1995.01001    
2876 3   2005.05005    
2877 2   1995.01001    
2878 3   2004.06995    
2879 2   1993.01001    
2880 3   2004.06006    
2881 2   0.00000000    
2882 3   2004.06995    
2883 2   0.00000000    
2884 3   2004.08997    
2885 2   1994.10999    
2886 3   2004.08997    
2887 2   0.00000000    
2888 3   2005.01001    
2889 2   0.00000000    
2890 3   2005.03003    
2891 3   2005.03003    
2892 3   2005.02002    
2893 2   0.00000000    
2894 3   2004.04004    
2895 2   1992.12000    
2896 3   2004.02002    
2897 2   1993.08997    
2898 3   2004.02002    
2899 2   0.00000000    
2900 3   2004.03003    
2901 2   1994.10999    
2902 3   2004.05005    
2903 2   1993.04004    
2904 3   2003.05005    
2905 2   1994.01001    
2906 3   2003.10999    
2907 2   1994.06006    
2908 3   2005.04004    
2909 2   1996.06995    
2910 3   2005.05005    
2911 2   1995.10999    
2912 3   2005.04004    
2913 2   1996.05005    
2914 3   2004.09998    
2915 2   1995.02002    
2916 3   2005.01001    
2917 2   1994.08997    
2918 3   2004.09998    
2919 2   1995.01001    
2920 3   2004.08997    
2921 2   1995.12000    
2922 3   2004.08997    
2923 2   0.00000000    
2924 3   2005.07996    
2925 2   1994.05005    
2926 3   2005.06995    
2927 2   1995.02002    
2928 3   2005.06995    
2929 2   0.00000000    
2930 3   2004.06995    
2931 2   0.00000000    
2932 3   2004.07996    
2933 2   0.00000000    
2934 3   2004.08997    
2935 2   0.00000000    
2936 3   2004.08997    
2937 2   1993.04004    
2938 3   2005.01001    
2939 2   1993.06006    
2940 3   2005.01001    
2941 2   1993.08997    
2942 3   2005.03003    
2943 2   0.00000000    
2944 3   2004.04004    
2945 2   1995.07996    
2946 3   2004.04004    
2947 2   1995.06006    
2948 3   2004.02002    
2949 2   1993.03003    
2950 3   2004.03003    
2951 2   1993.09998    
2952 3   2004.04004    
2953 2   1994.09998    
2954 3   2003.06006    
2955 2   1994.06006    
2956 3   2005.07996    
2957 2   1995.03003    
2958 3   2005.07996    
2959 2   1996.06006    
2960 3   2005.03003    
2961 2   1996.07996    
2962 3   2005.04004    
2963 2   1994.08997    
2964 3   2005.03003    
2965 2   1995.12000    
2966 3   2004.12000    
2967 2   1995.01001    
2968 3   2004.10999    
2969 2   1995.12000    
2970 3   2005.01001    
2971 2   1995.02002    
2972 3   2004.08997    
2973 2   1994.06995    
2974 3   2004.06006    
2975 2   1995.12000    
2976 3   2004.06006    
2977 2   1994.03003    
2978 3   2005.06995    
2979 2   1994.08997    
2980 3   2004.06006    
2981 2   0.00000000    
2982 3   2004.06995    
2983 2   1995.12000    
2984 3   2004.10999    
2985 2   1995.01001    
2986 3   2004.09998    
2987 2   1994.07996    
2988 3   2004.08997    
2989 2   1993.08997    
2990 3   2005.01001    
2991 2   1993.06006    
2992 3   2005.03003    
2993 2   1993.03003    
2994 3   2005.02002    
2995 2   1994.01001    
2996 3   2004.04004    
2997 2   1992.12000    
2998 3   2004.01001    
2999 2   1992.12000    
3000 3   2004.01001    
3001 2   1995.06995    
3002 3   2004.04004    
3003 2   1993.03003    
3004 3   2003.06006    
3005 2   1994.06006    
3006 3   2004.05005    
3007 2   1994.04004    
3008 3   2003.08997    
3009 2   1994.05005    
3010 3   2005.02002    
3011 3   2005.04004    
3012 3   2005.03003    
3013 2   1995.10999    
3014 3   2005.05005    
3015 2   1994.02002    
3016 3   2004.12000    
3017 2   1994.06995    
3018 3   2005.01001    
3019 2   1993.12000    
3020 3   2005.03003    
3021 2   1994.12000    
3022 3   2004.07996    
3023 2   1994.02002    
3024 3   2005.02002    
3025 2   1995.02002    
3026 3   2004.06006    
3027 2   1994.05005    
3028 3   2005.04004    
3029 2   1995.02002    
3030 3   2005.06995    
3031 2   0.00000000    
3032 3   2004.06995    
3033 2   0.00000000    
3034 3   2005.03003    
3035 2   1995.01001    
3036 3   2004.06006    
3037 2   1993.04004    
3038 3   2004.08997    
3039 2   1993.06995    
3040 3   2005.03003    
3041 2   1996.05005    
3042 3   2005.01001    
3043 2   0.00000000    
3044 3   2004.04004    
3045 2   1993.12000    
3046 3   2004.04004    
3047 2   1993.03003    
3048 3   2004.04004    
3049 2   1995.05005    
3050 3   2004.01001    
3051 2   1995.06006    
3052 3   2004.04004    
3053 3   2004.04004    
3054 3   2004.04004    
3055 2   1995.03003    
3056 3   2004.05005    
3057 3   2004.05005    
3058 3   2005.07996    
3059 2   1993.12000    
3060 3   2003.10999    
3061 3   2005.05005    
3062 3   2005.05005    
3063 2   1996.07996    
3064 3   2005.02002    
3065 2   1994.06995    
3066 3   2005.03003    
3067 3   2004.12000    
3068 3   2004.08997    
3069 2   1995.02002    
3070 3   2004.08997    
3071 2   1995.10999    
3072 3   2005.02002    
3073 3   2004.06995    
3074 3   2004.07996    
3075 2   1994.09998    
3076 3   2004.06995    
3077 2   1996.05005    
3078 3   2004.06006    
3079 3   2005.04004    
3080 3   2005.06995    
3081 2   1995.02002    
3082 3   2004.06006    
3083 2   0.00000000    
3084 3   2004.06995    
3085 3   2004.06995    
3086 3   2004.06006    
3087 5   2018.0
3088 3   2004.08997    
3089 2   1993.06006    
3090 3   2004.09998    
3091 3   2005.03003    
3092 3   2005.01001    
3093 2   1993.07996    
3094 3   2005.03003    
3095 2   0.00000000    
3096 3   2005.03003    
3097 3   2004.04004    
3098 3   2004.05005    
3099 2   1995.07996    
3100 3   2004.01001    
3101 2   1995.07996    
3102 3   2004.02002    
3103 3   2004.03003    
3104 3   2004.01001    
3105 2   1995.04004    
3106 3   2004.04004    
3107 2   1994.07996    
3108 3   2004.05005    
3109 3   2005.07996    
3110 3   2005.06995    
3111 2   1995.03003    
3112 3   2005.02002    
3113 2   1996.06995    
3114 3   2005.04004    
3115 5   2018.0
3116 3   2005.02002    
3117 2   1994.06995    
3118 3   2005.03003    
3119 2   1994.12000    
3120 3   2005.02002    
3121 2   1994.08997    
3122 3   2004.09998    
3123 2   1994.06995    
3124 3   2004.07996    
3125 2   1994.06995    
3126 3   2004.08997    
3127 2   1995.12000    
3128 3   2004.06006    
3129 2   0.00000000    
3130 3   2005.06995    
3131 2   1994.02002    
3132 3   2005.04004    
3133 2   0.00000000    
3134 3   2004.06006    
3135 2   1994.12000    
3136 3   2004.06995    
3137 2   1995.12000    
3138 3   2004.07996    
3139 2   1993.07996    
3140 3   2004.09998    
3141 2   0.00000000    
3142 3   2005.01001    
3143 2   1994.06006    
3144 3   2004.10999    
3145 2   1993.04004    
3146 3   2004.04004    
3147 2   0.00000000    
3148 3   2004.04004    
3149 2   0.00000000    
3150 3   2004.04004    
3151 2   1995.02002    
3152 3   2004.02002    
3153 2   1994.01001    
3154 3   2004.03003    
3155 2   1993.04004    
3156 3   2004.03003    
3157 2   1993.06006    
3158 3   2003.06006    
3159 2   1994.09998    
3160 3   2005.07996    
3161 2   1995.06995    
3162 3   2003.09998    
3163 2   1996.07996    
3164 3   2005.05005    
3165 2   1996.08997    
3166 3   2005.03003    
3167 2   1994.06995    
3168 3   2005.03003    
3169 2   1994.06995    
3170 3   2005.01001    
3171 2   1994.08997    
3172 3   2004.10999    
3173 2   1994.06995    
3174 3   2005.02002    
3175 2   1995.02002    
3176 3   2004.07996    
3177 2   1994.06006    
3178 3   2004.06006    
3179 2   0.00000000    
3180 3   2004.06006    
3181 2   1995.12000    
3182 3   2005.06995    
3183 2   1994.06995    
3184 3   2004.06006    
3185 2   0.00000000    
3186 3   2004.06006    
3187 2   1995.12000    
3188 3   2004.07996    
3189 2   1994.09998    
3190 3   2005.05005    
3191 2   1994.06995    
3192 3   2004.09998    
3193 2   0.00000000    
3194 3   2004.12000    
3195 2   1993.02002    
3196 3   2005.02002    
3197 2   0.00000000    
3198 3   2005.03003    
3199 2   1993.06006    
3200 3   2004.04004    
3201 2   1993.01001    
3202 3   2004.01001    
3203 2   1995.05005    
3204 3   2004.01001    
3205 2   1994.03003    
3206 3   2004.05005    
3207 2   1993.12000    
3208 3   2003.06006    
3209 2   1994.07996    
3210 3   2004.05005    
3211 2   1993.10999    
3212 3   2005.08997    
3213 2   1994.07996    
3214 3   2005.04004    
3215 2   1996.06995    
3216 3   2005.03003    
3217 2   1995.01001    
3218 3   2005.02002    
3219 2   1994.02002    
3220 3   2004.12000    
3221 2   1995.02002    
3222 3   2005.04004    
3223 2   1994.06006    
3224 3   2004.09998    
3225 2   1995.01001    
3226 3   2004.07996    
3227 2   1994.09998    
3228 3   2004.07996    
3229 2   1995.01001    
3230 3   2004.06006    
3231 2   1994.04004    
3232 3   2005.06995    
3233 2   0.00000000    
3234 3   2005.05005    
3235 2   1995.01001    
3236 3   2004.06006    
3237 2   1994.02002    
3238 3   2004.06995    
3239 2   1994.01001    
3240 3   2004.06995    
3241 2   1993.04004    
3242 3   2004.08997    
3243 2   1996.06006    
3244 3   2005.01001    
3245 2   1993.05005    
3246 3   2005.02002    
3247 2   1993.06995    
3248 3   2004.04004    
3249 2   1993.06006    
3250 3   2004.04004    
3251 2   1995.06006    
3252 3   2004.05005    
3253 5   2018.0
3254 3   2004.01001    
3255 2   0.00000000    
3256 3   2003.12000    
3257 2   1994.10999    
3258 3   2004.02002    
3259 2   1993.08997    
3260 3   2003.06006    
3261 2   1993.07996    
3262 3   2005.07996    
3263 2   1994.05005    
3264 3   2003.10999    
3265 3   2005.04004    
3266 3   2005.02002    
3267 2   1996.06995    
3268 3   2005.04004    
3269 2   1994.02002    
3270 3   2005.04004    
3271 5   2018.0
3272 3   2005.02002    
3273 2   1995.02002    
3274 3   2004.08997    
3275 2   1994.08997    
3276 3   2004.09998    
3277 2   1995.12000    
3278 3   2004.07996    
3279 2   1995.02002    
3280 3   2004.06006    
3281 2   1994.05005    
3282 3   2004.06006    
3283 5   2018.0
3284 3   2005.06995    
3285 2   0.00000000    
3286 3   2004.06995    
3287 2   1994.03003    
3288 3   2004.06006    
3289 2   1994.12000    
3290 3   2004.06006    
3291 2   1995.02002    
3292 3   2005.05005    
3293 2   1994.04004    
3294 3   2004.09998    
3295 2   1995.04004    
3296 3   2005.01001    
3297 2   1993.06995    
3298 3   2005.03003    
3299 2   1992.12000    
3300 3   2005.02002    
3301 2   1993.02002    
3302 3   2004.04004    
3303 2   0.00000000    
3304 3   2004.02002    
3305 2   1993.08997    
3306 3   2004.02002    
3307 2   1993.06995    
3308 3   2004.03003    
3309 2   1995.04004    
3310 3   2004.05005    
3311 2   1995.06995    
3312 3   2003.06006    
3313 2   1993.02002    
3314 3   2003.10999    
3315 2   1993.03003    
3316 3   2005.03003    
3317 2   1996.06995    
3318 3   2005.03003    
3319 2   1993.10999    
3320 3   2005.04004    
3321 2   1994.06995    
3322 3   2005.01001    
3323 2   0.00000000    
3324 3   2005.01001    
3325 2   1995.02002    
3326 3   2004.10999    
3327 2   1995.02002    
3328 3   2004.07996    
3329 2   1994.02002    
3330 3   2004.08997    
3331 2   1995.03003    
3332 3   2004.06006    
3333 2   1996.01001    
3334 3   2005.06006    
3335 2   1995.01001    
3336 3   2005.06995    
3337 2   1995.12000    
3338 3   2004.06006    
3339 2   1995.01001    
3340 3   2004.06006    
3341 2   1994.06006    
3342 3   2004.06995    
3343 2   0.00000000    
3344 3   2004.08997    
3345 2   0.00000000    
3346 3   2005.01001    
3347 2   1995.06006    
3348 3   2004.12000    
3349 2   0.00000000    
3350 3   2004.04004    
3351 5   2018.0
3352 3   2004.04004    
3353 2   1993.08997    
3354 3   2004.04004    
3355 2   1993.08997    
3356 3   2004.02002    
3357 2   1995.06006    
3358 3   2004.04004    
3359 2   1995.06006    
3360 3   2004.04004    
3361 2   1993.12000    
3362 3   2004.05005    
3363 2   1994.07996    
3364 3   2005.07996    
3365 2   1993.12000    
3366 3   2003.09998    
3367 2   1995.01001    
3368 3   2005.02002    
3369 2   0.00000000    
3370 3   2005.03003    
3371 3   2005.03003    
3372 3   2005.04004    
3373 2   1995.01001    
3374 3   2005.02002    
3375 2   1994.06995    
3376 3   2004.09998    
3377 3   2005.01001    
3378 3   2004.09998    
3379 2   1995.12000    
3380 3   2004.07996    
3381 2   1994.06995    
3382 3   2004.05005    
3383 3   2004.06995    
3384 3   2004.12000    
3385 2   1994.09998    
3386 3   2005.06995    
3387 2   1995.02002    
3388 3   2004.07996    
3389 3   2005.06995    
3390 3   2005.06006    
3391 2   1995.02002    
3392 3   2005.05005    
3393 3   2004.06995    
3394 3   2004.08997    
3395 3   2004.09998    
3396 3   2004.09998    
3397 2   1993.04004    
3398 3   2005.01001    
3399 2   1994.10999    
3400 3   2005.02002    
3401 3   2005.03003    
3402 3   2005.03003    
3403 2   1995.02002    
3404 3   2004.04004    
3405 2   1995.03003    
3406 3   2004.02002    
3407 3   2004.02002    
3408 3   2004.01001    
3409 2   1993.09998    
3410 3   2004.04004    
3411 2   1993.07996    
3412 3   2004.04004    
3413 3   2003.06006    
3414 3   2004.04004    
3415 2   1993.12000    
3416 3   2005.07996    
3417 2   1994.06995    
3418 3   2005.04004    
3419 2   1996.07996    
3420 3   2005.02002    
3421 5   2018.0
3422 3   2005.02002    
3423 3   2005.02002    
3424 3   2004.12000    
3425 2   1995.02002    
3426 3   2005.03003    
3427 2   0.00000000    
3428 3   2004.12000    
3429 2   1994.10999    
3430 3   2004.07996    
3431 2   1994.06006    
3432 3   2004.09998    
3433 2   1996.01001    
3434 3   2004.05005    
3435 2   1995.02002    
3436 3   2005.04004    
3437 2   1994.02002    
3438 3   2005.06006    
3439 2   1995.03003    
3440 3   2005.06006    
3441 2   1994.06995    
3442 3   2004.06006    
3443 2   1995.02002    
3444 3   2005.04004    
3445 2   0.00000000    
3446 3   2004.08997    
3447 2   0.00000000    
3448 3   2004.12000    
3449 2   1996.04004    
3450 3   2004.12000    
3451 2   1993.12000    
3452 3   2005.02002    
3453 2   1993.03003    
3454 3   2004.03003    
3455 2   1993.07996    
3456 3   2004.04004    
3457 2   1993.10999    
3458 3   2004.02002    
3459 2   0.00000000    
3460 3   2004.03003    
3461 2   1995.05005    
3462 3   2004.01001    
3463 2   1995.03003    
3464 3   2004.05005    
3465 2   1996.05005    
3466 3   2003.10999    
3467 2   1993.06006    
3468 3   2005.07996    
3469 2   1996.06995    
3470 3   2005.02002    
3471 2   1996.10999    
3472 3   2005.02002    
3473 2   1994.01001    
3474 3   2005.02002    
3475 2   1994.04004    
3476 3   2004.08997    
3477 2   0.00000000    
3478 3   2004.09998    
3479 2   1995.10999    
3480 3   2004.12000    
3481 2   1994.06995    
3482 3   2004.08997    
3483 2   1994.06006    
3484 3   2004.06995    
3485 2   1995.12000    
3486 3   2004.06006    
3487 2   0.00000000    
3488 5   2018.0
3489 2   1994.06995    
3490 3   2005.06995    
3491 2   1995.02002    
3492 3   2005.06995    
3493 3   2004.07996    
3494 3   2004.06995    
3495 3   2004.06006    
3496 3   2004.09998    
3497 2   1993.06995    
3498 3   2004.08997    
3499 2   0.00000000    
3500 3   2005.01001    
3501 2   1994.09998    
3502 3   2005.02002    
3503 2   1994.05005    
3504 3   2005.02002    
3505 2   1992.10999    
3506 3   2004.04004    
3507 2   1993.06006    
3508 3   2004.01001    
3509 2   1994.09998    
3510 3   2004.02002    
3511 2   1994.03003    
3512 3   2004.04004    
3513 2   0.00000000    
3514 3   2003.06995    
3515 2   1993.05005    
3516 3   2004.05005    
3517 2   1995.06995    
3518 3   2005.07996    
3519 2   1994.08997    
3520 3   2005.03003    
3521 2   1994.03003    
3522 3   2005.02002    
3523 2   0.00000000    
3524 3   2005.04004    
3525 2   1996.04004    
3526 3   2004.08997    
3527 2   1995.01001    
3528 3   2004.12000    
3529 2   1994.01001    
3530 3   2004.09998    
3531 2   1995.02002    
3532 3   2004.07996    
3533 2   0.00000000    
3534 3   2004.07996    
3535 2   1994.02002    
3536 3   2004.06006    
3537 2   1994.06995    
3538 3   2005.06995    
3539 2   1994.06006    
3540 3   2005.06006    
3541 2   0.00000000    
3542 3   2005.06995    
3543 3   2005.06995    
3544 3   2004.07996    
3545 2   1995.12000    
3546 3   2004.07996    
3547 2   0.00000000    
3548 3   2004.08997    
3549 2   1993.12000    
3550 3   2004.12000    
3551 2   1994.10999    
3552 3   2004.12000    
3553 2   1993.02002    
3554 3   2005.03003    
3555 2   0.00000000    
3556 3   2004.05005    
3557 5   2018.0
3558 3   2004.04004    
3559 2   1995.06995    
3560 3   2004.02002    
3561 2   1995.05005    
3562 3   2004.03003    
3563 2   1994.10999    
3564 3   2004.04004    
3565 2   1995.06006    
3566 3   2003.05005    
3567 2   1994.05005    
3568 3   2003.07996    
3569 2   1995.03003    
3570 3   2003.10999    
3571 2   0.00000000    
3572 3   2005.02002    
3573 5   2018.0
3574 3   2005.01001    
3575 2   1995.02002    
3576 3   2005.04004    
3577 2   1995.10999    
3578 3   2004.08997    
3579 2   1994.06995    
3580 3   2005.01001    
3581 2   1995.02002    
3582 3   2004.09998    
3583 2   1995.02002    
3584 3   2004.07996    
3585 2   1995.12000    
3586 3   2004.06995    
3587 2   1995.02002    
3588 3   2004.06006    
3589 2   1994.06995    
3590 3   2005.04004    
3591 2   1995.01001    
3592 3   2005.06006    
3593 2   1995.10999    
3594 3   2005.05005    
3595 2   1993.03003    
3596 3   2004.06995    
3597 2   1995.01001    
3598 3   2004.09998    
3599 2   0.00000000    
3600 3   2004.08997    
3601 2   1994.07996    
3602 3   2005.01001    
3603 2   1994.07996    
3604 3   2005.03003    
3605 2   1993.10999    
3606 3   2005.03003    
3607 2   1995.03003    
3608 3   2004.04004    
3609 2   1992.09998    
3610 3   2004.01001    
3611 2   1993.07996    
3612 3   2004.02002    
3613 2   1993.06006    
3614 3   2004.02002    
3615 2   1994.05005    
3616 3   2003.06995    
3617 2   1994.06006    
3618 3   2003.05005    
3619 2   1994.06006    
3620 3   2003.09998    
3621 2   1994.09998    
3622 3   2005.04004    
3623 2   0.00000000    
3624 3   2005.02002    
3625 2   1994.08997    
3626 3   2005.05005    
3627 2   1995.01001    
3628 3   2004.08997    
3629 2   1995.02002    
3630 3   2004.12000    
3631 2   1994.06995    
3632 3   2005.01001    
3633 2   1995.10999    
3634 3   2004.07996    
3635 2   1994.08997    
3636 3   2004.07996    
3637 2   1994.09998    
3638 3   2004.06995    
3639 2   1994.08997    
3640 3   2005.06995    
3641 2   1994.08997    
3642 3   2005.06995    
3643 2   1993.12000    
3644 3   2005.06995    
3645 2   1995.12000    
3646 3   2004.07996    
3647 3   2004.06006    
3648 3   2004.06006    
3649 2   1993.06006    
3650 3   2004.08997    
3651 5   2018.0
3652 3   2004.12000    
3653 2   1993.12000    
3654 3   2005.01001    
3655 2   0.00000000    
3656 3   2005.03003    
3657 2   1993.02002    
3658 3   2004.03003    
3659 2   1995.06995    
3660 3   2004.03003    
3661 2   1994.01001    
3662 3   2004.02002    
3663 2   1993.06995    
3664 3   2003.12000    
3665 2   1994.06995    
3666 3   2004.05005    
3667 2   1995.04004    
3668 3   2003.06006    
3669 2   0.00000000    
3670 3   2005.07996    
3671 2   1995.06995    
3672 3   2003.09998    
3673 3   2005.04004    
3674 3   2005.04004    
3675 2   1996.06995    
3676 3   2005.02002    
3677 2   1996.06995    
3678 3   2005.02002    
3679 3   2004.08997    
3680 3   2005.02002    
3681 2   1994.06995    
3682 3   2004.12000    
3683 3   2004.10999    
3684 3   2005.03003    
3685 3   2004.07996    
3686 3   2004.07996    
3687 2   1995.02002    
3688 3   2004.06006    
3689 2   1995.12000    
3690 3   2004.06006    
3691 3   2005.06995    
3692 3   2005.04004    
3693 2   1996.01001    
3694 3   2005.06006    
3695 2   1995.12000    
3696 3   2005.06995    
3697 3   2004.06995    
3698 3   2004.06995    
3699 2   1993.10999    
3700 3   2004.12000    
3701 2   1994.01001    
3702 3   2004.08997    
3703 3   2004.12000    
3704 3   2004.12000    
3705 2   1996.04004    
3706 3   2005.02002    
3707 2   0.00000000    
3708 3   2005.02002    
3709 3   2004.04004    
3710 3   2004.04004    
3711 2   1994.10999    
3712 3   2004.01001    
3713 2   1995.05005    
3714 3   2004.02002    
3715 3   2004.03003    
3716 3   2004.03003    
3717 2   1994.12000    
3718 3   2003.06006    
3719 2   1994.10999    
3720 3   2003.07996    
3721 3   2003.05005    
3722 3   2005.07996    
3723 2   1995.04004    
3724 3   2005.04004    
3725 2   1996.08997    
3726 3   2005.02002    
3727 2   1995.10999    
3728 3   2005.02002    
3729 2   1995.12000    
3730 3   2004.09998    
3731 5   2018.0
3732 3   2004.09998    
3733 2   1995.02002    
3734 3   2004.10999    
3735 2   1994.08997    
3736 3   2004.06995    
3737 2   1995.12000    
3738 3   2004.07996    
3739 2   0.00000000    
3740 3   2004.06006    
3741 2   0.00000000    
3742 3   2005.06995    
3743 2   1994.04004    
3744 3   2004.07996    
3745 2   1995.02002    
3746 3   2005.06995    
3747 2   1994.08997    
3748 3   2004.07996    
3749 2   1994.06995    
3750 3   2004.07996    
3751 2   1992.12000    
3752 3   2004.08997    
3753 2   0.00000000    
3754 3   2005.01001    
3755 2   1993.12000    
3756 3   2005.01001    
3757 2   0.00000000    
3758 3   2005.02002    
3759 2   1993.03003    
3760 3   2004.04004    
3761 2   1993.08997    
3762 3   2004.04004    
3763 2   1993.06006    
3764 3   2004.02002    
3765 2   1995.07996    
3766 3   2004.05005    
3767 2   1994.12000    
3768 3   2004.03003    
3769 2   1994.04004    
3770 3   2003.06006    
3771 2   1994.02002    
3772 3   2005.08997    
3773 3   2005.08997    
3774 3   2004.06006    
3775 2   1996.01001    
3776 3   2005.03003    
3777 2   1995.02002    
3778 3   2005.01001    
3779 2   1995.02002    
3780 3   2005.03003    
3781 2   1995.01001    
3782 3   2005.01001    
3783 2   1996.01001    
3784 3   2004.12000    
3785 2   1995.02002    
3786 3   2004.09998    
3787 2   1994.09998    
3788 3   2004.07996    
3789 2   1995.12000    
3790 3   2004.06995    
3791 2   1994.02002    
3792 3   2004.06006    
3793 2   1994.02002    
3794 3   2005.06995    
3795 2   1994.06995    
3796 3   2005.05005    
3797 2   1995.10999    
3798 3   2005.06995    
3799 2   1995.01001    
3800 3   2004.06006    
3801 2   1994.08997    
3802 3   2004.09998    
3803 2   1996.04004    
3804 3   2004.08997    
3805 2   1994.03003    
3806 3   2005.01001    
3807 2   1994.06995    
3808 3   2005.02002    
3809 2   0.00000000    
3810 3   2005.03003    
3811 2   1993.05005    
3812 3   2004.04004    
3813 2   1995.06006    
3814 3   2004.03003    
3815 2   1995.06995    
3816 3   2004.02002    
3817 2   1993.07996    
3818 3   2004.01001    
